ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Metodo_Pagamento,Status_Pedido,Cidade,Estado,Pais,Faturamento
TRX005067,2025-09-09,CLI00425,Liquidificador,Casa,1005.67,5,Pix,Concluido,Recife,PE,Brasil,5028.35
TRX004265,2025-07-25,CLI00617,Luminária LED,Casa,143.86,5,Boleto,Concluido,Manaus,AM,Brasil,719.3
TRX005780,2025-07-30,CLI00983,"Smart TV 50""",Eletrônicos,1086.63,1,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,1086.63
TRX002837,2025-10-07,CLI00085,Livro Infantil,Livros,771.05,1,Pix,Devolvido,Fortaleza,CE,Brasil,771.05
TRX000897,2025-04-13,CLI00030,Halteres 5kg,Esporte,167.5,3,Pix,Cancelado,Curitiba,PR,Brasil,502.5
TRX001872,2025-05-02,CLI00022,Kit Cama,Casa,2567.12,1,Pix,Cancelado,Fortaleza,CE,Brasil,2567.12
TRX000252,2025-10-13,CLI00510,Tapete de Yoga,Esporte,1523.47,1,Cartao De Debito,Concluido,Manaus,AM,Brasil,1523.47
TRX004324,2025-11-04,CLI01198,Halteres 5kg,Esporte,993.24,2,Cartao De Credito,Cancelado,Manaus,AM,Brasil,1986.48
TRX004267,2025-12-16,CLI00386,Aspirador de Pó,Casa,1989.9,4,Pix,Concluido,Recife,PE,Brasil,7959.6
TRX003831,2025-06-15,CLI00398,Corda de Pular,Esporte,2472.61,3,Cartao De Debito,Em Processamento,Porto Alegre,RS,Brasil,7417.83
TRX004276,2025-12-26,CLI00312,Fone Bluetooth,Eletrônicos,3385.72,3,Cartao De Credito,Cancelado,Brasília,DF,Brasil,10157.16
TRX004094,2025-11-09,CLI00508,Caixa de Som,Eletrônicos,2015.14,5,Cartao De Credito,Concluido,Belo Horizonte,MG,Brasil,10075.7
TRX000293,2025-12-04,CLI00520,Livro Técnico Python,Livros,1948.87,5,Cartao De Debito,Concluido,Salvador,BA,Brasil,9744.35
TRX004815,2025-04-10,CLI00348,Tênis Esportivo,Moda,569.78,2,Cartao De Credito,Em Processamento,São Paulo,SP,Brasil,1139.56
TRX001790,2025-09-16,CLI00858,Fone Bluetooth,Eletrônicos,2905.0,4,Cartao De Debito,Em Processamento,Recife,PE,Brasil,11620.0
TRX001098,2025-12-18,CLI00860,Halteres 5kg,Esporte,924.93,2,Cartao De Debito,Concluido,Rio De Janeiro,RJ,Brasil,1849.86
TRX001644,2025-11-07,CLI01098,Calça Jeans,Moda,1004.42,2,Cartao De Credito,Cancelado,Brasília,DF,Brasil,2008.84
TRX002519,2025-11-02,CLI00801,Biografia,Livros,1122.0,1,Cartao De Credito,Cancelado,Fortaleza,CE,Brasil,1122.0
TRX005499,2025-07-15,CLI00203,Fone Bluetooth,Eletrônicos,788.2,2,Pix,Concluido,Recife,PE,Brasil,1576.4
TRX004818,2025-08-26,CLI00246,Livro Infantil,Livros,872.46,2,Cartao De Credito,Concluido,Recife,PE,Brasil,1744.92
TRX001671,2025-05-21,CLI00699,Tênis Esportivo,Moda,2001.88,3,Cartao De Credito,Cancelado,Recife,PE,Brasil,6005.64
TRX004126,2025-02-05,CLI00308,Bola de Futebol,Esporte,501.7,3,Cartao De Credito,Concluido,Recife,PE,Brasil,1505.1
TRX004841,2025-11-01,CLI00928,Corda de Pular,Esporte,606.74,1,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,606.74
TRX005650,2025-03-08,CLI00728,Calça Jeans,Moda,377.6,2,Cartao De Credito,Concluido,Brasília,DF,Brasil,755.2
TRX002953,2025-08-09,CLI01183,Biografia,Livros,538.84,2,Cartao De Debito,Concluido,Brasília,DF,Brasil,1077.68
TRX003404,2025-10-13,CLI00240,Smartphone X10,Eletrônicos,2587.24,1,Pix,Devolvido,Curitiba,PR,Brasil,2587.24
TRX004792,2025-08-22,CLI00019,Halteres 5kg,Esporte,645.67,2,Cartao De Debito,Cancelado,Brasília,DF,Brasil,1291.34
TRX000614,2025-09-21,CLI00382,Jogo de Panelas,Casa,3117.33,3,Pix,Concluido,São Paulo,SP,Brasil,9351.99
TRX004627,2025-12-17,CLI00879,Halteres 5kg,Esporte,1843.82,3,Cartao De Debito,Em Processamento,Brasília,DF,Brasil,5531.46
TRX002692,2025-09-18,CLI00880,Calça Jeans,Moda,1579.16,2,Boleto,Em Processamento,Recife,PE,Brasil,3158.32
TRX002863,2025-03-17,CLI00469,Bicicleta Aro 29,Esporte,2605.68,5,Pix,Cancelado,Salvador,BA,Brasil,13028.4
TRX004513,2025-01-22,CLI00564,Caixa de Som,Eletrônicos,91.23,5,Pix,Em Processamento,Porto Alegre,RS,Brasil,456.15
TRX005513,2025-10-03,CLI00695,Liquidificador,Casa,224.97,3,Pix,Devolvido,Porto Alegre,RS,Brasil,674.91
TRX000506,2025-07-04,CLI01065,Liquidificador,Casa,2504.51,2,Boleto,Em Processamento,Manaus,AM,Brasil,5009.02
TRX002759,2025-08-14,CLI00516,Fone Bluetooth,Eletrônicos,2974.65,3,Cartao De Credito,Cancelado,Recife,PE,Brasil,8923.95
TRX000273,2025-01-16,CLI00618,Luminária LED,Casa,2757.32,3,Pix,Em Processamento,Rio De Janeiro,RJ,Brasil,8271.96
TRX002227,2025-04-18,CLI00846,Jaqueta Corta-Vento,Moda,3265.73,4,Pix,Concluido,São Paulo,SP,Brasil,13062.92
TRX002216,2025-02-12,CLI01037,Notebook Prime,Eletrônicos,1945.97,4,Pix,Devolvido,Rio De Janeiro,RJ,Brasil,7783.88
TRX001624,2025-11-21,CLI00906,Kit Cama,Casa,2692.22,5,Pix,Cancelado,Curitiba,PR,Brasil,13461.1
TRX004505,2025-04-02,CLI00662,Calça Jeans,Moda,714.54,4,Cartao De Credito,Cancelado,Curitiba,PR,Brasil,2858.16
TRX005110,2025-11-04,CLI00014,Halteres 5kg,Esporte,1438.91,2,Boleto,Cancelado,Fortaleza,CE,Brasil,2877.82
TRX000107,2025-08-17,CLI00370,"Smart TV 50""",Eletrônicos,2114.55,4,Cartao De Credito,Em Processamento,Rio De Janeiro,RJ,Brasil,8458.2
TRX001175,2025-10-03,CLI00379,Livro Infantil,Livros,2941.48,2,Pix,Devolvido,Rio De Janeiro,RJ,Brasil,5882.96
TRX004564,2025-09-01,CLI00818,Luminária LED,Casa,3364.65,1,Cartao De Credito,Cancelado,Salvador,BA,Brasil,3364.65
TRX000953,2025-06-29,CLI00765,Jaqueta Corta-Vento,Moda,1149.32,1,Cartao De Debito,Concluido,Fortaleza,CE,Brasil,1149.32
TRX001195,2025-10-18,CLI01029,Vestido Casual,Moda,1885.16,2,Boleto,Devolvido,Rio De Janeiro,RJ,Brasil,3770.32
TRX003716,2025-07-01,CLI00053,Fone Bluetooth,Eletrônicos,2906.34,2,Cartao De Debito,Devolvido,Manaus,AM,Brasil,5812.68
TRX005303,2025-05-17,CLI00964,Camiseta Básica,Moda,1118.79,1,Cartao De Credito,Devolvido,Porto Alegre,RS,Brasil,1118.79
TRX004729,2025-06-17,CLI00283,Fone Bluetooth,Eletrônicos,2637.35,3,Boleto,Em Processamento,Curitiba,PR,Brasil,7912.05
TRX002418,2025-06-18,CLI00273,Smartphone X10,Eletrônicos,1388.52,5,Pix,Em Processamento,Porto Alegre,RS,Brasil,6942.6
TRX001025,2025-03-12,CLI00872,Fone Bluetooth,Eletrônicos,1886.73,3,Cartao De Credito,Concluido,Curitiba,PR,Brasil,5660.19
TRX001868,2025-02-26,CLI00440,Quadrinho Clássico,Livros,3202.78,4,Pix,Devolvido,Porto Alegre,RS,Brasil,12811.12
TRX004701,2025-05-31,CLI00547,Calça Jeans,Moda,2849.65,1,Boleto,Concluido,Brasília,DF,Brasil,2849.65
TRX000417,2025-02-11,CLI00553,Quadrinho Clássico,Livros,1048.62,1,Boleto,Concluido,Brasília,DF,Brasil,1048.62
TRX003934,2025-04-11,CLI00646,Tapete de Yoga,Esporte,2889.0,3,Pix,Concluido,Belo Horizonte,MG,Brasil,8667.0
TRX005779,2025-12-20,CLI00085,"Smart TV 50""",Eletrônicos,2059.44,5,Cartao De Debito,Concluido,Porto Alegre,RS,Brasil,10297.2
TRX005847,2025-07-13,CLI01121,Liquidificador,Casa,1152.2,5,Cartao De Credito,Concluido,Fortaleza,CE,Brasil,5761.0
TRX000565,2025-10-27,CLI00652,Livro Técnico Python,Livros,2229.21,2,Cartao De Credito,Concluido,Salvador,BA,Brasil,4458.42
TRX000479,2025-07-11,CLI00194,Tênis Esportivo,Moda,2692.36,2,Cartao De Debito,Cancelado,Rio De Janeiro,RJ,Brasil,5384.72
TRX005749,2025-12-19,CLI00939,Bicicleta Aro 29,Esporte,1696.52,1,Pix,Devolvido,Fortaleza,CE,Brasil,1696.52
TRX000143,2025-05-06,CLI00138,"Smart TV 50""",Eletrônicos,853.72,1,Boleto,Devolvido,Manaus,AM,Brasil,853.72
TRX001324,2025-03-24,CLI01085,Fone Bluetooth,Eletrônicos,866.29,3,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,2598.87
TRX001224,2025-07-09,CLI00111,Jaqueta Corta-Vento,Moda,2391.69,4,Cartao De Debito,Cancelado,Porto Alegre,RS,Brasil,9566.76
TRX002269,2025-06-01,CLI00528,Quadrinho Clássico,Livros,1824.18,1,Pix,Cancelado,Fortaleza,CE,Brasil,1824.18
TRX003009,2025-01-23,CLI00932,Bicicleta Aro 29,Esporte,1003.78,5,Cartao De Credito,Devolvido,Curitiba,PR,Brasil,5018.9
TRX000606,2025-09-30,CLI00350,Bola de Futebol,Esporte,3139.55,1,Cartao De Credito,Em Processamento,Manaus,AM,Brasil,3139.55
TRX002861,2025-02-03,CLI00598,Smartphone X10,Eletrônicos,1556.39,5,Boleto,Concluido,Manaus,AM,Brasil,7781.95
TRX004771,2025-10-08,CLI00407,Calça Jeans,Moda,2039.8,3,Boleto,Em Processamento,Fortaleza,CE,Brasil,6119.4
TRX003076,2025-05-14,CLI01045,Halteres 5kg,Esporte,3063.65,3,Cartao De Credito,Concluido,Recife,PE,Brasil,9190.95
TRX000498,2025-03-12,CLI01037,Jaqueta Corta-Vento,Moda,2482.95,3,Cartao De Credito,Em Processamento,Belo Horizonte,MG,Brasil,7448.85
TRX003520,2025-04-08,CLI00219,Calça Jeans,Moda,3364.7,3,Pix,Concluido,Manaus,AM,Brasil,10094.1
TRX002210,2025-04-04,CLI00047,Livro Infantil,Livros,2994.72,2,Cartao De Debito,Concluido,Manaus,AM,Brasil,5989.44
TRX004731,2025-06-26,CLI00130,Livro Infantil,Livros,600.52,2,Pix,Cancelado,Belo Horizonte,MG,Brasil,1201.04
TRX002821,2025-06-13,CLI00459,Jogo de Panelas,Casa,1215.49,2,Cartao De Credito,Cancelado,Fortaleza,CE,Brasil,2430.98
TRX000722,2025-08-30,CLI01025,Caixa de Som,Eletrônicos,2988.39,2,Boleto,Em Processamento,Manaus,AM,Brasil,5976.78
TRX001184,2025-09-15,CLI00363,Bicicleta Aro 29,Esporte,376.24,1,Cartao De Credito,Em Processamento,Recife,PE,Brasil,376.24
TRX001026,2025-05-26,CLI00746,Liquidificador,Casa,3413.33,1,Pix,Concluido,Recife,PE,Brasil,3413.33
TRX002379,2025-08-23,CLI00169,Liquidificador,Casa,1965.97,4,Pix,Cancelado,Curitiba,PR,Brasil,7863.88
TRX002526,2025-12-16,CLI00372,Bola de Futebol,Esporte,1000.16,5,Boleto,Devolvido,Belo Horizonte,MG,Brasil,5000.8
TRX002882,2025-06-04,CLI00938,Quadrinho Clássico,Livros,1279.2,4,Boleto,Em Processamento,Recife,PE,Brasil,5116.8
TRX003471,2025-07-07,CLI00112,Camiseta Básica,Moda,3055.16,3,Boleto,Devolvido,Fortaleza,CE,Brasil,9165.48
TRX004305,2025-11-23,CLI00934,Quadrinho Clássico,Livros,3406.79,5,Cartao De Debito,Em Processamento,Belo Horizonte,MG,Brasil,17033.95
TRX002245,2025-05-05,CLI00250,Biografia,Livros,3356.2,1,Cartao De Credito,Concluido,Brasília,DF,Brasil,3356.2
TRX005468,2025-04-26,CLI00727,"Smart TV 50""",Eletrônicos,338.48,5,Boleto,Em Processamento,Fortaleza,CE,Brasil,1692.4
TRX001771,2025-12-27,CLI00521,Jaqueta Corta-Vento,Moda,2208.29,1,Cartao De Credito,Concluido,Brasília,DF,Brasil,2208.29
TRX005470,2025-11-06,CLI00247,Biografia,Livros,2623.19,1,Cartao De Debito,Devolvido,Curitiba,PR,Brasil,2623.19
TRX002743,2025-01-28,CLI00229,Livro Infantil,Livros,799.79,1,Boleto,Devolvido,Belo Horizonte,MG,Brasil,799.79
TRX003858,2025-06-05,CLI00828,Smartphone X10,Eletrônicos,3071.86,4,Pix,Em Processamento,Brasília,DF,Brasil,12287.44
TRX001870,2025-12-10,CLI01100,Biografia,Livros,2734.43,3,Pix,Cancelado,Brasília,DF,Brasil,8203.29
TRX000337,2025-08-17,CLI00670,Bicicleta Aro 29,Esporte,1983.72,5,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,9918.6
TRX005358,2025-03-28,CLI00758,Halteres 5kg,Esporte,2523.7,1,Cartao De Credito,Concluido,Salvador,BA,Brasil,2523.7
TRX004856,2025-03-03,CLI00122,Calça Jeans,Moda,3469.57,4,Cartao De Credito,Devolvido,Manaus,AM,Brasil,13878.28
TRX004320,2025-08-23,CLI01190,Smartphone X10,Eletrônicos,720.75,2,Pix,Cancelado,Porto Alegre,RS,Brasil,1441.5
TRX003915,2025-05-27,CLI00266,Vestido Casual,Moda,2917.66,5,Cartao De Credito,Concluido,Belo Horizonte,MG,Brasil,14588.3
TRX002971,2025-05-30,CLI00835,Vestido Casual,Moda,2475.05,1,Cartao De Credito,Cancelado,Salvador,BA,Brasil,2475.05
TRX002105,2025-05-26,CLI00027,Romance Best-Seller,Livros,330.38,1,Cartao De Credito,Concluido,São Paulo,SP,Brasil,330.38
TRX001481,2025-12-22,CLI00795,Quadrinho Clássico,Livros,472.84,4,Cartao De Credito,Devolvido,Recife,PE,Brasil,1891.36
TRX005690,2025-05-09,CLI00339,Tênis Esportivo,Moda,2919.91,5,Boleto,Devolvido,Porto Alegre,RS,Brasil,14599.55
TRX002708,2025-03-01,CLI01024,Vestido Casual,Moda,149.84,3,Boleto,Concluido,Fortaleza,CE,Brasil,449.52
TRX000725,2025-12-17,CLI00054,Quadrinho Clássico,Livros,3260.39,1,Boleto,Em Processamento,Curitiba,PR,Brasil,3260.39
TRX000766,2025-09-08,CLI00637,Quadrinho Clássico,Livros,394.69,5,Cartao De Credito,Devolvido,Fortaleza,CE,Brasil,1973.45
TRX000287,2025-04-04,CLI00350,Tênis Esportivo,Moda,3037.55,4,Cartao De Credito,Cancelado,Manaus,AM,Brasil,12150.2
TRX005901,2025-09-02,CLI00182,Halteres 5kg,Esporte,3042.33,3,Cartao De Debito,Concluido,Brasília,DF,Brasil,9126.99
TRX000308,2025-01-11,CLI00686,Jaqueta Corta-Vento,Moda,1582.74,1,Boleto,Devolvido,Fortaleza,CE,Brasil,1582.74
TRX004432,2025-11-13,CLI01050,Smartphone X10,Eletrônicos,2825.6,1,Pix,Em Processamento,Brasília,DF,Brasil,2825.6
TRX004756,2025-08-22,CLI00348,Smartphone X10,Eletrônicos,2614.86,5,Cartao De Credito,Cancelado,Manaus,AM,Brasil,13074.3
TRX004875,2025-06-27,CLI00315,Romance Best-Seller,Livros,1350.48,1,Pix,Devolvido,Porto Alegre,RS,Brasil,1350.48
TRX005542,2025-08-21,CLI00911,Quadrinho Clássico,Livros,1698.6,5,Pix,Em Processamento,Brasília,DF,Brasil,8493.0
TRX001889,2025-07-14,CLI00051,Halteres 5kg,Esporte,1192.42,5,Boleto,Concluido,Porto Alegre,RS,Brasil,5962.1
TRX003251,2025-08-01,CLI00804,Halteres 5kg,Esporte,1796.69,4,Cartao De Debito,Concluido,Curitiba,PR,Brasil,7186.76
TRX005183,2025-07-13,CLI00317,Fone Bluetooth,Eletrônicos,2849.35,3,Cartao De Credito,Devolvido,Fortaleza,CE,Brasil,8548.05
TRX001610,2025-06-11,CLI00197,Aspirador de Pó,Casa,2597.04,3,Pix,Devolvido,Belo Horizonte,MG,Brasil,7791.12
TRX000072,2025-11-24,CLI00389,Luminária LED,Casa,1402.52,1,Pix,Cancelado,Salvador,BA,Brasil,1402.52
TRX005126,2025-04-14,CLI00443,Biografia,Livros,1212.61,2,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,2425.22
TRX000712,2025-01-15,CLI00802,Caixa de Som,Eletrônicos,2341.93,3,Pix,Concluido,Fortaleza,CE,Brasil,7025.79
TRX003860,2025-08-06,CLI00904,Calça Jeans,Moda,2482.34,2,Cartao De Credito,Cancelado,Salvador,BA,Brasil,4964.68
TRX001021,2025-10-01,CLI00177,Bola de Futebol,Esporte,2818.25,5,Pix,Cancelado,São Paulo,SP,Brasil,14091.25
TRX001894,2025-07-20,CLI00005,Livro Infantil,Livros,2384.98,2,Cartao De Credito,Concluido,Porto Alegre,RS,Brasil,4769.96
TRX003207,2025-10-16,CLI00843,Corda de Pular,Esporte,3261.0,2,Pix,Concluido,Salvador,BA,Brasil,6522.0
TRX005498,2025-03-09,CLI01127,Livro Infantil,Livros,1835.24,3,Cartao De Credito,Concluido,Brasília,DF,Brasil,5505.72
TRX000738,2025-06-16,CLI00717,Fone Bluetooth,Eletrônicos,2108.02,1,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,2108.02
TRX003103,2025-10-03,CLI01064,Livro Técnico Python,Livros,3131.54,3,Pix,Cancelado,Manaus,AM,Brasil,9394.62
TRX005211,2025-06-05,CLI00363,Luminária LED,Casa,3114.33,5,Pix,Devolvido,Curitiba,PR,Brasil,15571.65
TRX001545,2025-10-15,CLI00273,Vestido Casual,Moda,2754.68,2,Pix,Em Processamento,Fortaleza,CE,Brasil,5509.36
TRX005678,2025-09-04,CLI00648,Livro Técnico Python,Livros,1505.11,3,Cartao De Credito,Cancelado,Porto Alegre,RS,Brasil,4515.33
TRX001243,2025-07-04,CLI00433,Fone Bluetooth,Eletrônicos,3456.1,4,Boleto,Concluido,Porto Alegre,RS,Brasil,13824.4
TRX001213,2025-05-24,CLI01031,Calça Jeans,Moda,3471.7,4,Pix,Devolvido,Porto Alegre,RS,Brasil,13886.8
TRX001096,2025-01-28,CLI00811,Vestido Casual,Moda,505.87,1,Cartao De Credito,Concluido,Salvador,BA,Brasil,505.87
TRX003533,2025-11-16,CLI01123,Camiseta Básica,Moda,2479.6,3,Cartao De Debito,Cancelado,Belo Horizonte,MG,Brasil,7438.8
TRX002169,2025-10-03,CLI00568,Liquidificador,Casa,2778.01,1,Cartao De Credito,Concluido,Curitiba,PR,Brasil,2778.01
TRX004921,2025-06-07,CLI01006,Halteres 5kg,Esporte,2053.31,5,Cartao De Debito,Concluido,Manaus,AM,Brasil,10266.55
TRX002578,2025-03-05,CLI00465,Bola de Futebol,Esporte,1636.22,2,Cartao De Credito,Em Processamento,Salvador,BA,Brasil,3272.44
TRX004687,2025-02-20,CLI00464,Quadrinho Clássico,Livros,3083.68,1,Pix,Concluido,Belo Horizonte,MG,Brasil,3083.68
TRX000979,2025-01-02,CLI00453,Romance Best-Seller,Livros,2961.16,2,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,5922.32
TRX001220,2025-08-08,CLI00311,Quadrinho Clássico,Livros,1190.82,2,Pix,Cancelado,Brasília,DF,Brasil,2381.64
TRX005206,2025-05-19,CLI00334,Calça Jeans,Moda,2437.87,5,Cartao De Credito,Devolvido,Belo Horizonte,MG,Brasil,12189.35
TRX003660,2025-08-15,CLI01117,Livro Infantil,Livros,1315.96,1,Pix,Devolvido,Manaus,AM,Brasil,1315.96
TRX001666,2025-07-28,CLI00328,Romance Best-Seller,Livros,2746.38,1,Cartao De Debito,Concluido,Belo Horizonte,MG,Brasil,2746.38
TRX005385,2025-04-19,CLI00230,Smartphone X10,Eletrônicos,2345.89,3,Boleto,Cancelado,Curitiba,PR,Brasil,7037.67
TRX000345,2025-07-18,CLI00484,Fone Bluetooth,Eletrônicos,2193.93,3,Pix,Concluido,Salvador,BA,Brasil,6581.79
TRX002285,2025-08-02,CLI00386,Caixa de Som,Eletrônicos,135.72,5,Pix,Concluido,Porto Alegre,RS,Brasil,678.6
TRX000912,2025-09-24,CLI00856,Corda de Pular,Esporte,3120.3,5,Pix,Concluido,São Paulo,SP,Brasil,15601.5
TRX005868,2025-07-29,CLI00713,Corda de Pular,Esporte,1304.02,5,Pix,Devolvido,Brasília,DF,Brasil,6520.1
TRX000048,2025-06-06,CLI01071,Livro Infantil,Livros,801.52,5,Pix,Concluido,Manaus,AM,Brasil,4007.6
TRX002457,2025-02-08,CLI00126,Bicicleta Aro 29,Esporte,2991.42,2,Pix,Devolvido,Salvador,BA,Brasil,5982.84
TRX005296,2025-02-12,CLI00780,Vestido Casual,Moda,1171.58,5,Cartao De Credito,Cancelado,São Paulo,SP,Brasil,5857.9
TRX000444,2025-01-07,CLI00877,Vestido Casual,Moda,3447.59,3,Pix,Em Processamento,Recife,PE,Brasil,10342.77
TRX003359,2025-01-23,CLI00687,Livro Infantil,Livros,2819.54,3,Pix,Concluido,São Paulo,SP,Brasil,8458.62
TRX004954,2025-06-15,CLI00145,Romance Best-Seller,Livros,2047.5,3,Boleto,Em Processamento,Fortaleza,CE,Brasil,6142.5
TRX004052,2025-08-08,CLI01126,Aspirador de Pó,Casa,3498.5,4,Cartao De Credito,Concluido,São Paulo,SP,Brasil,13994.0
TRX005712,2025-02-04,CLI00869,Tênis Esportivo,Moda,1125.42,2,Pix,Cancelado,Belo Horizonte,MG,Brasil,2250.84
TRX002252,2025-10-30,CLI00975,Calça Jeans,Moda,3040.09,5,Cartao De Credito,Concluido,Manaus,AM,Brasil,15200.45
TRX003136,2025-02-26,CLI00822,Bola de Futebol,Esporte,1344.03,2,Pix,Cancelado,Rio De Janeiro,RJ,Brasil,2688.06
TRX002134,2025-08-28,CLI00445,Camiseta Básica,Moda,1804.71,1,Nao Informado,Concluido,Fortaleza,CE,Brasil,1804.71
TRX002553,2025-04-24,CLI00853,Jaqueta Corta-Vento,Moda,3375.95,1,Boleto,Concluido,Porto Alegre,RS,Brasil,3375.95
TRX002365,2025-01-25,CLI00347,Bola de Futebol,Esporte,1186.73,4,Cartao De Credito,Em Processamento,Rio De Janeiro,RJ,Brasil,4746.92
TRX001056,2025-02-13,CLI00236,Notebook Prime,Eletrônicos,1335.97,3,Pix,Devolvido,Salvador,BA,Brasil,4007.91
TRX000849,2025-07-28,CLI00059,Kit Cama,Casa,2182.37,3,Pix,Devolvido,Salvador,BA,Brasil,6547.11
TRX005858,2025-12-08,CLI00527,Vestido Casual,Moda,940.24,4,Boleto,Devolvido,Manaus,AM,Brasil,3760.96
TRX003470,2025-01-06,CLI00222,Halteres 5kg,Esporte,3141.46,1,Boleto,Concluido,Brasília,DF,Brasil,3141.46
TRX003313,2025-11-19,CLI00197,Tênis Esportivo,Moda,1144.77,2,Pix,Devolvido,Recife,PE,Brasil,2289.54
TRX005555,2025-07-01,CLI00574,Smartphone X10,Eletrônicos,1776.04,1,Pix,Devolvido,Manaus,AM,Brasil,1776.04
TRX005715,2025-12-05,CLI00229,Caixa de Som,Eletrônicos,499.41,5,Pix,Cancelado,Belo Horizonte,MG,Brasil,2497.05
TRX005539,2025-03-09,CLI00717,Aspirador de Pó,Casa,1481.94,5,Pix,Em Processamento,Fortaleza,CE,Brasil,7409.7
TRX004487,2025-07-30,CLI00410,Vestido Casual,Moda,3262.79,5,Cartao De Credito,Concluido,Brasília,DF,Brasil,16313.95
TRX001113,2025-12-12,CLI00589,Jogo de Panelas,Casa,2649.62,3,Cartao De Credito,Concluido,Manaus,AM,Brasil,7948.86
TRX005060,2025-12-01,CLI00910,Jogo de Panelas,Casa,2410.18,3,Cartao De Credito,Concluido,Brasília,DF,Brasil,7230.54
TRX000777,2025-05-09,CLI00569,Caixa de Som,Eletrônicos,3310.03,2,Boleto,Cancelado,Curitiba,PR,Brasil,6620.06
TRX005786,2025-10-15,CLI00532,Livro Infantil,Livros,2982.7,3,Pix,Devolvido,Belo Horizonte,MG,Brasil,8948.1
TRX000184,2025-03-09,CLI00324,Smartphone X10,Eletrônicos,71.74,3,Pix,Cancelado,Rio De Janeiro,RJ,Brasil,215.22
TRX002200,2025-06-29,CLI01004,Romance Best-Seller,Livros,714.66,4,Pix,Cancelado,Belo Horizonte,MG,Brasil,2858.64
TRX004901,2025-12-17,CLI00518,Jogo de Panelas,Casa,715.47,3,Cartao De Credito,Concluido,Salvador,BA,Brasil,2146.41
TRX003045,2025-11-06,CLI00412,Kit Cama,Casa,2115.43,2,Cartao De Debito,Cancelado,Porto Alegre,RS,Brasil,4230.86
TRX000735,2025-07-03,CLI00542,Smartphone X10,Eletrônicos,2317.81,5,Cartao De Credito,Em Processamento,Porto Alegre,RS,Brasil,11589.05
TRX003280,2025-12-24,CLI00803,Livro Técnico Python,Livros,1798.67,3,Cartao De Credito,Concluido,Brasília,DF,Brasil,5396.01
TRX001169,2025-12-23,CLI01030,Quadrinho Clássico,Livros,450.83,5,Cartao De Credito,Em Processamento,Brasília,DF,Brasil,2254.15
TRX001355,2025-01-15,CLI00881,Tapete de Yoga,Esporte,3111.98,3,Cartao De Credito,Devolvido,Manaus,AM,Brasil,9335.94
TRX003945,2025-11-26,CLI00571,Bola de Futebol,Esporte,2530.99,4,Cartao De Debito,Concluido,Rio De Janeiro,RJ,Brasil,10123.96
TRX002952,2025-05-16,CLI00083,Notebook Prime,Eletrônicos,2004.85,1,Pix,Concluido,Manaus,AM,Brasil,2004.85
TRX004406,2025-02-05,CLI00036,Tênis Esportivo,Moda,459.14,1,Pix,Concluido,Brasília,DF,Brasil,459.14
TRX000453,2025-01-11,CLI00077,Fone Bluetooth,Eletrônicos,1891.38,1,Boleto,Cancelado,Belo Horizonte,MG,Brasil,1891.38
TRX005066,2025-11-19,CLI00996,Romance Best-Seller,Livros,628.37,4,Cartao De Credito,Concluido,Brasília,DF,Brasil,2513.48
TRX001581,2025-02-21,CLI00058,Corda de Pular,Esporte,414.09,2,Cartao De Credito,Devolvido,Rio De Janeiro,RJ,Brasil,828.18
TRX004682,2025-11-13,CLI00239,Jaqueta Corta-Vento,Moda,264.11,2,Cartao De Debito,Cancelado,Porto Alegre,RS,Brasil,528.22
TRX000031,2025-03-04,CLI00449,Calça Jeans,Moda,2727.8,1,Boleto,Devolvido,São Paulo,SP,Brasil,2727.8
TRX000790,2025-01-12,CLI00206,Biografia,Livros,2272.87,3,Cartao De Credito,Devolvido,Salvador,BA,Brasil,6818.61
TRX003312,2025-12-11,CLI00686,Notebook Prime,Eletrônicos,565.29,5,Cartao De Credito,Em Processamento,São Paulo,SP,Brasil,2826.45
TRX001345,2025-12-26,CLI00168,Vestido Casual,Moda,36.28,3,Cartao De Debito,Em Processamento,Curitiba,PR,Brasil,108.84
TRX005282,2025-11-07,CLI01102,Calça Jeans,Moda,1961.51,2,Cartao De Credito,Concluido,Salvador,BA,Brasil,3923.02
TRX001110,2025-10-21,CLI01180,Aspirador de Pó,Casa,2397.09,2,Cartao De Credito,Concluido,Curitiba,PR,Brasil,4794.18
TRX000101,2025-09-13,CLI00489,Fone Bluetooth,Eletrônicos,439.64,3,Pix,Devolvido,Curitiba,PR,Brasil,1318.92
TRX005304,2025-07-31,CLI00050,Tapete de Yoga,Esporte,431.17,4,Cartao De Debito,Cancelado,Belo Horizonte,MG,Brasil,1724.68
TRX002452,2025-04-11,CLI00122,Biografia,Livros,956.54,2,Cartao De Credito,Concluido,Curitiba,PR,Brasil,1913.08
TRX003291,2025-05-11,CLI00604,Luminária LED,Casa,1963.65,1,Pix,Devolvido,Curitiba,PR,Brasil,1963.65
